,,,,3090,4398
,,,,3096,5484
,,,,3100,3844
,,,,3102,3810
,,,,3108,5404
,,,,3114,3672
,,,,3120,7296
,,,,3126,3138
,,,,3128,3352
,,,,3132,5268
,,,,3136,4103
,,,,3138,3150
,,,,3140,3496
,,,,3144,4776
,,,,3150,6522
,,,,3156,4236
,,,,3160,4040
,,,,3162,3750
,,,,3164,3220
,,,,3168,6660
,,,,3174,3462
,,,,3180,5892
,,,,3186,4014
,,,,3190,3290
,,,,3192,6408
,,,,3198,3858
,,,,3200,4705
,,,,3204,4986
,,,,3210,4566
,,,,3216,5216
,,,,3220,4844
,,,,3222,3798
,,,,3224,3496
,,,,3228,4332
,,,,3230,3250
,,,,3234,4974
,,,,3240,7650
,,,,3246,3258
,,,,3248,4192
,,,,3250,3302
,,,,3252,4364
,,,,3256,3584
,,,,3258,3840
,,,,3260,3628
,,,,3264,5880
,,,,3270,4650
,,,,3276,6916
,,,,3280,4532
,,,,3282,3294
,,,,3288,4992
,,,,3290,3622
,,,,3294,4146
,,,,3300,7116
,,,,3304,3896
,,,,3306,3894
,,,,3312,6360
,,,,3318,4362
,,,,3320,4240
,,,,3324,4460
,,,,3328,3826
,,,,3330,5562
,,,,3332,3850
,,,,3336,5064
,,,,3340,3716
,,,,3342,3354
,,,,3344,4096
,,,,3348,5612
,,,,3354,4038
,,,,3360,8736
,,,,3366,5058
,,,,3372,4524
,,,,3378,3390
,,,,3380,4306
,,,,3384,5976
,,,,3388,4060
,,,,3390,4818
,,,,3392,3466
,,,,3396,4556
,,,,3400,4970
,,,,3402,5334
,,,,3408,5520
,,,,3410,3502
,,,,3414,3426
,,,,3416,4024
,,,,3420,7500
,,,,3426,3438
,,,,3430,3770
,,,,3432,6648
,,,,3438,4050
,,,,3440,4744
,,,,3444,5964
,,,,3450,5478
,,,,3456,6744
,,,,3460,3848
,,,,3462,3474
,,,,3465,4023
,,,,3468,5128
,,,,3472,4464
,,,,3474,4092
,,,,3480,7320
,,,,3486,4578
,,,,3492,5426
,,,,3496,3704
,,,,3498,4278
,,,,3500,5236
,,,,3504,5672
,,,,3510,6570
,,,,3516,4716
,,,,3520,5624
,,,,3522,3534
,,,,3528,7587
,,,,3534,4146
,,,,3536,4276
,,,,3540,6540
,,,,3546,4176
,,,,3552,6024
,,,,3556,3612
,,,,3558,3570
,,,,3560,4540
,,,,3564,6600
,,,,3570,6798
,,,,3576,5424
,,,,3580,3980
,,,,3582,4218
,,,,3584,4600
,,,,3588,5820
,,,,3594,3606
,,,,3600,8893
,,,,3606,3618
,,,,3608,3952
,,,,3612,6244
,,,,3618,4542
,,,,3620,4024
,,,,3624,5496
,,,,3630,5946
,,,,3636,5646
,,,,3640,6440
,,,,3642,3654
,,,,3648,6512
,,,,3654,5706
,,,,3660,6756
,,,,3666,4398
,,,,3668,3724
,,,,3672,7128
,,,,3678,3690
,,,,3680,5392
,,,,3684,4940
,,,,3690,6138
,,,,3696,8208
,,,,3700,4546
,,,,3702,3714
,,,,3708,5756
,,,,3710,4066
,,,,3712,3938
,,,,3714,3726
,,,,3720,7800
,,,,3724,4256
,,,,3726,4986
,,,,3732,5004
,,,,3738,4902
,,,,3740,5332
,,,,3744,7722
,,,,3750,5622
,,,,3752,4408
,,,,3756,5036
,,,,3760,5168
,,,,3762,5598
,,,,3768,5712
,,,,3770,3790
,,,,3774,4434
,,,,3776,3844
,,,,3780,9660
,,,,3784,4136
,,,,3786,3798
,,,,3792,6128
,,,,3798,4470
,,,,3800,5500
,,,,3804,5100
,,,,3808,5264
,,,,3810,5406
,,,,3816,6714
,,,,3820,4244
,,,,3822,5754
,,,,3828,6252
,,,,3834,4806
,,,,3836,3892
,,,,3840,8424
,,,,3846,3858
,,,,3848,4132
,,,,3850,5078
,,,,3852,5976
,,,,3858,3870
,,,,3860,4288
,,,,3864,7656
,,,,3870,6426
,,,,3872,4507
,,,,3876,6204
,,,,3880,4940
,,,,3882,3894
,,,,3888,7396
,,,,3892,3948
,,,,3894,4746
,,,,3900,8252
,,,,3904,3970
,,,,3906,6078
,,,,3912,5928
,,,,3918,3930
,,,,3920,6682
,,,,3924,6086
,,,,3930,5574
,,,,3936,6648
,,,,3940,4376
,,,,3942,4938
,,,,3944,4156
,,,,3948,6804
,,,,3952,4728
,,,,3954,3966
,,,,3960,10080
,,,,3966,3978
,,,,3968,4192
,,,,3972,5324
,,,,3976,4664
,,,,3978,5850
,,,,3980,4420
,,,,3984,6432
,,,,3990,7530
,,,,3996,6644
,,,,4000,5828
,,,,4002,4638
,,,,4004,5404
,,,,4008,6072
,,,,4014,4722
,,,,4020,7404
,,,,4026,4902
,,,,4030,4034
,,,,4032,9176
,,,,4038,4050
,,,,4040,5140
,,,,4044,5420
,,,,4048,4880
,,,,4050,7203
,,,,4056,6924
,,,,4060,6020
,,,,4062,4074
,,,,4068,6306
,,,,4070,4138
,,,,4074,5334
,,,,4080,9312
,,,,4086,4806
,,,,4088,4792
,,,,4092,6660
,,,,4095,4641
,,,,4098,4110
,,,,4100,5014
,,,,4104,7896
,,,,4110,5826
,,,,4116,7084
,,,,4120,5240
,,,,4122,4848
,,,,4128,6960
,,,,4130,4510
,,,,4134,4938
,,,,4136,4504
,,,,4140,8964
,,,,4144,5280
,,,,4146,4158
,,,,4152,6288
,,,,4158,7362
,,,,4160,6508
,,,,4164,5580
,,,,4170,5910
,,,,4172,4228
,,,,4176,7914
,,,,4180,5900
,,,,4182,4890
,,,,4188,5612
,,,,4194,4932
,,,,4200,10680
,,,,4206,4218
,,,,4212,7646
,,,,4216,4424
,,,,4218,4902
,,,,4220,4684
,,,,4224,8016
,,,,4228,4284
,,,,4230,7002
,,,,4236,5676
,,,,4240,5804
,,,,4242,5550
,,,,4248,7452
,,,,4254,4266
,,,,4256,5824
,,,,4260,7836
,,,,4264,4556
,,,,4266,5334
,,,,4270,4658
,,,,4272,6888
,,,,4278,4938
,,,,4280,5440
,,,,4284,8820
,,,,4288,4348
,,,,4290,7806
,,,,4296,6504
,,,,4300,5248
,,,,4302,5058
,,,,4308,5772
,,,,4312,5948
,,,,4314,4326
,,,,4320,10800
,,,,4326,5658
,,,,4332,6336
,,,,4338,5100
,,,,4340,6412
,,,,4344,6576
,,,,4350,6810
,,,,4352,4846
,,,,4356,7747
,,,,4360,5540
,,,,4362,4374
,,,,4368,9520
,,,,4374,5466
,,,,4380,8052
,,,,4386,5118
,,,,4392,7698
,,,,4396,4452
,,,,4398,4410
,,,,4400,7132
,,,,4404,5900
,,,,4408,4592
,,,,4410,8928
,,,,4416,7776
,,,,4420,6164
,,,,4422,5370
,,,,4424,5176
,,,,4428,7332
,,,,4434,4446
,,,,4440,9240
,,,,4446,6474
,,,,4452,7644
,,,,4458,4470
,,,,4460,4948
,,,,4464,8432
,,,,4470,6330
,,,,4472,4768
,,,,4476,5996
,,,,4480,7760
,,,,4482,5598
,,,,4488,8472
,,,,4494,5874
,,,,4500,9696
,,,,4506,4518
,,,,4508,5068
,,,,4510,4562
,,,,4512,7584
,,,,4518,5310
,,,,4520,5740
,,,,4524,7236
,,,,4530,6414
,,,,4536,9984
,,,,4540,5036
,,,,4542,4554
,,,,4544,4600
,,,,4548,6092
,,,,4550,5866
,,,,4554,6678
,,,,4560,10320
,,,,4564,4620
,,,,4566,4578
,,,,4572,7076
,,,,4576,6008
,,,,4578,5982
,,,,4580,5080
,,,,4584,6936
,,,,4590,8370
,,,,4592,5824
,,,,4596,6156
,,,,4600,6560
,,,,4602,5478
,,,,4608,8691
,,,,4614,4626
,,,,4620,11508
,,,,4624,4893
,,,,4626,5436
,,,,4632,7008
,,,,4638,4650
,,,,4640,6700
,,,,4644,7676
,,,,4648,5432
,,,,4650,7254
,,,,4656,7496
,,,,4660,5168
,,,,4662,7194
,,,,4664,5056
,,,,4668,6252
,,,,4672,4726
,,,,4674,5406
,,,,4676,4732
,,,,4680,11700
,,,,4686,5682
,,,,4690,5102
,,,,4692,7404
,,,,4698,6192
,,,,4700,5716
,,,,4704,9660
,,,,4710,6666
,,,,4712,4888
,,,,4716,7296
,,,,4720,6440
,,,,4722,4734
,,,,4725,5195
,,,,4728,7152
,,,,4730,4774
,,,,4732,5516
,,,,4734,5562
,,,,4736,4954
,,,,4740,8700
,,,,4746,6198
,,,,4752,10128
,,,,4758,5658
,,,,4760,8200
,,,,4764,6380
,,,,4770,7866
,,,,4776,7224
,,,,4780,5300
,,,,4782,4794
,,,,4784,5632
,,,,4788,9772
,,,,4794,5574
,,,,4800,10948
,,,,4806,5994
,,,,4812,6444
,,,,4816,6096
,,,,4818,5838
,,,,4820,5344
,,,,4824,8436
,,,,4830,8994
,,,,4836,7708
,,,,4840,7130
,,,,4842,5688
,,,,4844,4900
,,,,4848,7800
,,,,4854,4866
,,,,4860,10428
,,,,4864,5356
,,,,4866,4878
,,,,4872,9528
,,,,4878,5730
,,,,4880,6652
,,,,4884,7884
,,,,4888,5192
,,,,4890,6918
,,,,4896,9846
,,,,4900,7469
,,,,4902,5658
,,,,4908,6572
,,,,4914,8526
,,,,4920,10200
,,,,4926,4938
,,,,4928,7264
,,,,4932,7626
,,,,4938,4950
,,,,4940,6820
,,,,4944,7952
,,,,4950,9558
,,,,4956,8484
,,,,4960,7136
,,,,4962,4974
,,,,4968,9432
,,,,4970,5398
,,,,4974,4986
,,,,4980,9132
,,,,4984,5816
,,,,4986,5856
,,,,4992,9288
,,,,4998,7314
,,,,5000,6715
,,,,5004,7736
,,,,5010,7086
,,,,5012,5068
,,,,5016,9384
,,,,5020,5564
,,,,5022,6594
,,,,5028,6732
,,,,5032,5228
,,,,5034,5046
,,,,5040,14304
,,,,5046,5406
,,,,5052,6764
,,,,5056,5104
,,,,5058,5940
,,,,5060,7036
,,,,5064,7656
,,,,5068,5124
,,,,5070,8106
,,,,5076,8364
,,,,5080,6440
,,,,5082,7686
,,,,5088,8520
,,,,5094,5982
,,,,5096,6874
,,,,5100,10524
,,,,5104,6056
,,,,5106,5838
,,,,5110,5546
,,,,5112,8928
,,,,5118,5130
,,,,5120,7162
,,,,5124,8764
,,,,5130,9270
,,,,5136,8256
,,,,5140,5696
,,,,5142,5154
,,,,5148,10140
,,,,5152,6944
,,,,5154,5166
,,,,5160,10680
,,,,5166,7938
,,,,5168,5992
,,,,5170,5198
,,,,5172,6924
,,,,5178,5190
,,,,5180,7588
,,,,5184,10183
,,,,5190,7338
,,,,5192,5608
,,,,5196,6956
,,,,5200,8254
,,,,5202,6771
,,,,5208,10152
,,,,5214,6306
,,,,5220,11160
,,,,5226,6198
,,,,5232,8408
,,,,5236,6860
,,,,5238,6522
,,,,5240,6640
,,,,5244,8196
,,,,5248,5462
,,,,5250,9726
,,,,5256,9174
,,,,5260,5828
,,,,5262,5274
,,,,5264,6640
,,,,5268,7052
,,,,5274,6192
,,,,5280,12864
,,,,5286,5298
,,,,5292,10668
,,,,5298,5310
,,,,5300,6418
,,,,5304,9816
,,,,5310,8730
,,,,5312,5356
,,,,5316,7116
,,,,5320,9080
,,,,5322,5334
,,,,5328,9986
,,,,5334,6954
,,,,5336,5464
,,,,5340,9780
,,,,5346,7758
,,,,5348,5404
,,,,5352,8088
,,,,5355,5877
,,,,5358,6162
,,,,5360,7288
,,,,5364,8286
,,,,5368,5792
,,,,5370,7590
,,,,5376,10976
,,,,5380,5960
,,,,5382,7722
,,,,5388,7212
,,,,5390,6922
,,,,5394,6126
,,,,5400,13200
,,,,5404,5460
,,,,5406,6258
,,,,5408,6121
,,,,5412,8700
,,,,5418,8310
,,,,5420,6004
,,,,5424,8712
,,,,5430,7674
,,,,5432,6328
,,,,5436,8396
,,,,5440,8276
,,,,5442,5454
,,,,5448,8232
,,,,5454,6786
,,,,5456,6448
,,,,5460,13356
,,,,5466,5478
,,,,5472,10908
,,,,5478,6618
,,,,5480,6940
,,,,5484,7340
,,,,5488,6912
,,,,5490,9018
,,,,5496,8304
,,,,5500,7604
,,,,5502,7170
,,,,5504,5716
,,,,5508,9738
,,,,5512,5828
,,,,5514,5526
,,,,5516,5572
,,,,5520,12336
,,,,5526,6486
,,,,5530,5990
,,,,5532,7404
,,,,5538,6558
,,,,5540,6136
,,,,5544,13176
,,,,5550,8586
,,,,5556,7436
,,,,5560,7040
,,,,5562,6918
,,,,5568,9672
,,,,5572,5628
,,,,5574,5586
,,,,5576,5764
,,,,5580,11892
,,,,5586,8094
,,,,5592,8448
,,,,5598,6570
,,,,5600,10024
,,,,5604,7500
,,,,5610,9942
,,,,5616,11744
,,,,5620,6224
,,,,5622,5634
,,,,5624,5776
,,,,5628,9604
,,,,5632,6644
,,,,5634,6612
,,,,5640,11640
,,,,5646,5658
,,,,5652,8726
,,,,5656,6584
,,,,5658,6438
,,,,5660,6268
,,,,5664,9456
,,,,5670,11754
,,,,5676,9108
,,,,5680,7712
,,,,5682,5694
,,,,5684,6286
,,,,5688,9912
,,,,5694,6738
,,,,5696,5734
,,,,5700,11660
,,,,5704,5816
,,,,5706,6696
,,,,5712,12144
,,,,5718,5730
,,,,5720,9400
,,,,5724,9396
,,,,5730,8094
,,,,5736,8664
,,,,5740,8372
,,,,5742,8298
,,,,5748,7692
,,,,5754,7494
,,,,5760,14130
,,,,5766,6150
,,,,5768,6712
,,,,5772,9124
,,,,5775,6129
,,,,5776,6035
,,,,5778,7182
,,,,5780,7114
,,,,5784,8736
,,,,5790,8178
,,,,5796,11676
,,,,5800,8150
,,,,5802,5814
,,,,5808,10684
,,,,5810,6286
,,,,5814,8226
,,,,5820,10644
,,,,5824,8400
,,,,5826,5838
,,,,5830,5834
,,,,5832,10563
,,,,5838,7602
,,,,5840,7924
,,,,5844,7820
,,,,5848,6032
,,,,5850,11076
,,,,5852,7588
,,,,5856,9768
,,,,5860,6488
,,,,5862,5874
,,,,5868,9056
,,,,5874,7086
,,,,5880,14640
,,,,5886,7314
,,,,5888,6376
,,,,5892,7884
,,,,5896,6344
,,,,5898,5910
,,,,5900,7120
,,,,5904,11022
,,,,5908,5964
,,,,5910,8346
,,,,5916,9204
,,,,5920,8444
,,,,5922,9054
,,,,5928,10872
,,,,5934,6738
,,,,5936,7456
,,,,5940,14220
,,,,5946,5958
,,,,5950,7442
,,,,5952,10304
,,,,5958,6990
,,,,5960,7540
,,,,5964,10164
,,,,5970,8430
,,,,5976,10404
,,,,5980,8132
,,,,5982,5994
,,,,5984,7624
,,,,5985,6495
,,,,5988,8012
,,,,5992,6968
,,,,5994,7800
,,,,6000,13344
,,,,6006,10122
,,,,6012,9276
,,,,6016,6224
,,,,6018,6942
,,,,6020,8764
,,,,6024,9096
,,,,6030,9882
,,,,6032,6988
,,,,6036,8076
,,,,6040,7640
,,,,6042,6918
,,,,6048,14112
,,,,6050,6319
,,,,6054,6066
,,,,6060,11076
,,,,6066,7116
,,,,6072,11208
,,,,6076,6692
,,,,6078,6090
,,,,6080,9160
,,,,6084,10569
,,,,6090,11190
,,,,6096,9776
,,,,6100,7354
,,,,6102,7578
,,,,6104,7096
,,,,6108,8172
,,,,6114,6126
,,,,6120,14940
,,,,6126,6138
,,,,6132,10444
,,,,6136,6464
,,,,6138,8838
,,,,6140,6796
,,,,6144,10236
,,,,6150,9474
,,,,6156,10784
,,,,6160,11696
,,,,6162,7278
,,,,6168,9312
,,,,6174,9426
,,,,6180,11292
,,,,6186,6198
,,,,6188,7924
,,,,6192,11540
,,,,6198,6210
,,,,6200,8680
,,,,6204,9924
,,,,6208,6238
,,,,6210,11070
,,,,6216,12024
,,,,6220,6884
,,,,6222,7170
,,,,6228,9606
,,,,6230,6730
,,,,6232,6368
,,,,6234,6246
,,,,6240,14928
,,,,6244,6300
,,,,6246,7326
,,,,6248,6712
,,,,6252,8364
,,,,6256,7136
,,,,6258,8142
,,,,6260,6928
,,,,6264,11736
,,,,6270,11010
,,,,6272,8263
,,,,6276,8396
,,,,6280,7940
,,,,6282,7368
,,,,6288,10080
,,,,6292,6742
,,,,6294,6306
,,,,6300,16268
,,,,6306,6318
,,,,6312,9528
,,,,6318,8970
,,,,6320,8560
,,,,6324,9804
,,,,6328,7352
,,,,6330,8934
,,,,6336,13476
,,,,6340,7016
,,,,6342,8250
,,,,6344,6676
,,,,6348,9136
,,,,6354,7452
,,,,6356,6412
,,,,6360,13080
,,,,6366,6378
,,,,6370,7994
,,,,6372,10428
,,,,6378,6390
,,,,6380,8740
,,,,6384,13456
,,,,6390,10458
,,,,6392,6568
,,,,6396,10068
,,,,6400,9441
,,,,6402,7710
,,,,6408,11142
,,,,6412,6468
,,,,6414,6426
,,,,6420,11724
,,,,6424,6896
,,,,6426,10854
,,,,6432,10704
,,,,6435,6669
,,,,6438,7242
,,,,6440,10840
,,,,6444,9936
,,,,6448,7440
,,,,6450,9918
,,,,6456,9744
,,,,6460,8660
,,,,6462,7578
,,,,6464,6490
,,,,6468,12684
,,,,6474,7638
,,,,6480,16026
,,,,6486,7338
,,,,6492,8684
,,,,6496,8624
,,,,6498,8361
,,,,6500,8788
,,,,6504,9816
,,,,6510,11922
,,,,6512,7624
,,,,6516,10046
,,,,6520,8240
,,,,6522,6534
,,,,6524,6580
,,,,6528,11832
,,,,6534,9426
,,,,6536,6664
,,,,6540,11940
,,,,6546,6558
,,,,6552,15288
,,,,6558,6570
,,,,6560,9316
,,,,6564,8780
,,,,6570,10746
,,,,6576,10536
,,,,6580,9548
,,,,6582,6594
,,,,6588,10772
,,,,6592,6616
,,,,6594,8574
,,,,6600,15720
,,,,6606,7746
,,,,6608,8272
,,,,6612,10188
,,,,6615,7065
,,,,6618,6630
,,,,6620,7324
,,,,6624,13032
,,,,6630,11514
,,,,6636,11284
,,,,6640,8984
,,,,6642,8604
,,,,6648,10032
,,,,6650,8230
,,,,6654,6666
,,,,6656,7666
,,,,6660,14088
,,,,6664,8726
,,,,6666,8022
,,,,6672,10688
,,,,6678,10170
,,,,6680,8440
,,,,6684,8940
,,,,6688,8432
,,,,6690,9438
,,,,6692,6748
,,,,6696,12504
,,,,6700,8056
,,,,6702,6714
,,,,6708,10540
,,,,6714,7872
,,,,6720,17664
,,,,6726,7674
,,,,6732,12924
,,,,6738,6750
,,,,6740,7456
,,,,6744,10176
,,,,6748,6804
,,,,6750,11970
,,,,6756,9036
,,,,6760,9710
,,,,6762,9654
,,,,6768,12576
,,,,6774,6786
,,,,6776,9184
,,,,6780,12372
,,,,6784,6986
,,,,6786,9594
,,,,6790,7322
,,,,6792,10248
,,,,6798,8178
,,,,6800,10498
,,,,6804,13580
,,,,6808,6872
,,,,6810,9606
,,,,6816,11328
,,,,6820,9308
,,,,6822,7998
,,,,6825,7063
,,,,6828,9132
,,,,6832,8544
,,,,6834,7854
,,,,6840,16560
,,,,6846,8898
,,,,6848,6868
,,,,6852,9164
,,,,6858,8502
,,,,6860,9940
,,,,6864,13968
,,,,6870,9690
,,,,6876,10596
,,,,6880,9752
,,,,6882,7710
,,,,6888,13272
,,,,6894,8082
,,,,6900,13932
,,,,6906,6918
,,,,6912,13528
,,,,6916,8764
,,,,6918,6930
,,,,6920,8740
,,,,6924,9260
,,,,6930,15534
,,,,6936,11484
,,,,6940,7676
,,,,6942,8178
,,,,6944,9184
,,,,6948,10706
,,,,6952,7448
,,,,6954,7926
,,,,6960,15360
,,,,6966,9006
,,,,6968,7312
,,,,6972,11844
,,,,6976,6994
,,,,6978,6990
,,,,6980,7720
,,,,6984,12126
,,,,6990,9858
,,,,6992,7888
,,,,6996,11148
,,,,7000,11720
,,,,7002,8208
,,,,7008,11640
,,,,7014,9114
,,,,7020,16500
,,,,7026,7038
,,,,7028,7084
,,,,7032,10608
,,,,7038,9810
,,,,7040,11320
,,,,7044,9420
,,,,7050,10806
,,,,7056,15915
,,,,7060,7808
,,,,7062,8490
,,,,7068,10852
,,,,7070,7618
,,,,7072,8804
,,,,7074,8766
,,,,7080,14520
,,,,7084,9044
,,,,7086,7098
,,,,7092,10926
,,,,7098,10470
,,,,7100,8524
,,,,7104,12200
,,,,7110,11610
,,,,7112,8248
,,,,7116,9516
,,,,7120,9620
,,,,7122,7134
,,,,7128,14652
,,,,7134,7986
,,,,7140,17052
,,,,7144,7256
,,,,7146,8376
,,,,7150,8474
,,,,7152,11448
,,,,7158,7170
,,,,7160,9040
,,,,7164,11036
,,,,7168,9208
,,,,7170,10110
,,,,7176,12984
,,,,7180,7940
,,,,7182,12018
,,,,7188,9612
,,,,7192,7208
,,,,7194,8646
,,,,7196,7252
,,,,7200,18189
,,,,7206,7218
,,,,7208,7372
,,,,7210,7766
,,,,7212,9644
,,,,7216,8408
,,,,7218,8460
,,,,7220,8782
,,,,7224,13896
,,,,7230,10194
,,,,7232,7246
,,,,7236,11804
,,,,7240,9140
,,,,7242,8310
,,,,7245,7731
,,,,7248,11600
,,,,7252,7910
,,,,7254,10218
,,,,7260,15084
,,,,7266,9438
,,,,7272,12618
,,,,7278,7290
,,,,7280,13552
,,,,7284,9740
,,,,7290,12384
,,,,7296,13104
,,,,7300,8758
,,,,7302,7314
,,,,7304,7816
,,,,7308,14532
,,,,7314,8238
,,,,7320,15000
,,,,7326,10458
,,,,7332,11484
,,,,7336,8504
,,,,7338,7350
,,,,7340,8116
,,,,7344,14976
,,,,7350,13854
,,,,7356,9836
,,,,7360,10928
,,,,7362,8628
,,,,7364,7420
,,,,7368,11112
,,,,7374,7386
,,,,7380,15552
,,,,7384,7736
,,,,7386,7398
,,,,7392,16800
,,,,7398,9162
,,,,7400,10270
,,,,7404,9900
,,,,7410,12750
,,,,7416,12864
,,,,7420,10724
,,,,7422,7434
,,,,7424,7906
,,,,7425,7455
,,,,7428,9932
,,,,7434,11286
,,,,7436,7936
,,,,7440,16368
,,,,7446,8538
,,,,7448,9652
,,,,7452,12876
,,,,7458,8958
,,,,7460,8248
,,,,7464,11256
,,,,7470,12186
,,,,7476,12684
,,,,7480,11960
,,,,7482,8358
,,,,7488,15626
,,,,7490,8062
,,,,7494,7506
,,,,7500,14368
,,,,7504,9360
,,,,7506,9294
,,,,7512,11328
,,,,7518,9762
,,,,7520,10624
,,,,7524,14316
,,,,7530,10614
,,,,7532,7588
,,,,7536,12056
,,,,7540,10100
,,,,7542,8838
,,,,7544,7576
,,,,7548,11604
,,,,7552,7748
,,,,7554,7566
,,,,7560,21240
,,,,7566,8898
,,,,7568,8800
,,,,7572,10124
,,,,7578,8880
,,,,7580,8380
,,,,7584,12576
,,,,7588,7644
,,,,7590,13146
,,,,7592,7948
,,,,7596,11696
,,,,7600,11620
,,,,7602,9870
,,,,7608,11472
,,,,7614,9810
,,,,7616,10672
,,,,7620,13884
,,,,7626,8502
,,,,7630,8210
,,,,7632,14130
,,,,7638,8682
,,,,7640,9640
,,,,7644,14700
,,,,7650,14112
,,,,7656,13944
,,,,7660,8468
,,,,7662,7674
,,,,7668,12492
,,,,7672,8888
,,,,7674,7686
,,,,7680,16872
,,,,7686,11658
,,,,7692,10284
,,,,7696,8796
,,,,7698,7710
,,,,7700,13132
,,,,7704,13356
,,,,7710,10866
,,,,7716,10316
,,,,7720,9740
,,,,7722,12438
,,,,7728,16080
,,,,7734,7746
,,,,7740,16284
,,,,7744,9147
,,,,7746,7758
,,,,7752,13848
,,,,7756,7812
,,,,7758,9090
,,,,7760,10468
,,,,7764,10380
,,,,7770,14118
,,,,7776,15156
,,,,7780,8600
,,,,7782,7794
,,,,7784,9016
,,,,7788,12372
,,,,7794,9132
,,,,7800,18240
,,,,7806,7818
,,,,7808,8002
,,,,7812,15484
,,,,7818,7830
,,,,7820,10324
,,,,7824,12512
,,,,7830,13770
,,,,7832,8368
,,,,7836,10476
,,,,7840,13706
,,,,7842,7854
,,,,7848,13602
,,,,7854,12882
,,,,7860,14316
,,,,7866,10854
,,,,7868,7924
,,,,7872,13464
,,,,7875,8349
,,,,7878,9258
,,,,7880,9940
,,,,7884,12836
,,,,7888,8852
,,,,7890,11118
,,,,7896,15144
,,,,7900,9460
,,,,7902,9258
,,,,7904,9736
,,,,7908,10572
,,,,7910,8506
,,,,7912,7928
,,,,7914,7926
,,,,7920,21096
,,,,7924,7980
,,,,7926,7938
,,,,7932,10604
,,,,7936,8416
,,,,7938,12753
,,,,7940,8776
,,,,7944,11976
,,,,7950,12138
,,,,7952,9904
,,,,7956,14976
,,,,7960,10040
,,,,7962,7974
,,,,7968,13200
,,,,7974,9342
,,,,7980,18900
,,,,7986,9582
,,,,7992,14808
,,,,7998,8898
,,,,8000,11812
,,,,8004,12156
,,,,8008,12152
,,,,8010,13050
,,,,8016,12816
,,,,8020,8864
,,,,8022,10410
,,,,8024,8176
,,,,8028,12356
,,,,8034,9438
,,,,8036,8722
,,,,8040,16440
,,,,8046,9954
,,,,8050,9806
,,,,8052,12780
,,,,8056,8144
,,,,8058,9222
,,,,8060,10756
,,,,8064,18456
,,,,8070,11370
,,,,8076,10796
,,,,8080,10892
,,,,8082,9468
,,,,8085,8331
,,,,8088,12192
,,,,8092,9100
,,,,8094,9186
,,,,8096,10048
,,,,8100,18157
,,,,8106,10518
,,,,8112,14580
,,,,8118,11538
,,,,8120,13480
,,,,8124,10860
,,,,8130,11454
,,,,8136,14094
,,,,8140,11012
,,,,8142,9138
,,,,8148,13804
,,,,8154,10086
,,,,8160,19056
,,,,8166,8178
,,,,8172,12576
,,,,8176,10176
,,,,8178,9102
,,,,8180,9040
,,,,8184,14856
,,,,8190,18018
,,,,8196,10956
,,,,8200,11330
,,,,8202,8214
,,,,8204,8260
,,,,8208,16592
,,,,8214,8670
,,,,8216,8584
,,,,8220,14964
,,,,8226,9636
,,,,8228,8530
,,,,8232,15768
,,,,8238,8250
,,,,8240,11104
,,,,8244,12686
,,,,8250,14214
,,,,8256,14096
,,,,8260,11900
,,,,8262,11394
,,,,8268,12900
,,,,8272,9584
,,,,8274,10734
,,,,8280,19800
,,,,8286,8298
,,,,8288,10864
,,,,8292,11084
,,,,8296,8444
,,,,8298,9720
,,,,8300,9928
,,,,8304,13272
,,,,8310,11706
,,,,8316,18564
,,,,8320,13100
,,,,8322,9438
,,,,8328,12552
,,,,8330,10138
,,,,8334,9762
,,,,8340,15180
,,,,8344,9656
,,,,8346,9798
,,,,8352,16218
,,,,8358,10842
,,,,8360,13240
,,,,8364,12804
,,,,8370,14670
,,,,8372,10444
,,,,8376,12624
,,,,8380,9260
,,,,8382,10050
,,,,8388,12906
,,,,8394,8406
,,,,8400,22352
,,,,8406,9846
,,,,8412,11244
,,,,8415,8433
,,,,8418,9438
,,,,8420,9304
,,,,8424,16986
,,,,8428,9128
,,,,8430,11874
,,,,8432,9424
,,,,8436,12844
,,,,8440,10640
,,,,8442,12774
,,,,8448,16080
,,,,8450,8569
,,,,8454,8466
,,,,8456,9784
,,,,8460,17748
,,,,8464,8679
,,,,8466,9678
,,,,8470,10682
,,,,8472,12768
,,,,8478,10482
,,,,8480,11932
,,,,8484,14364
,,,,8490,11958
,,,,8496,15684
,,,,8500,11156
,,,,8502,9978
,,,,8505,8967
,,,,8508,11372
,,,,8512,11808
,,,,8514,12078
,,,,8520,17400
,,,,8526,11994
,,,,8528,9700
,,,,8532,13868
,,,,8536,9104
,,,,8538,8550
,,,,8540,12292
,,,,8544,14136
,,,,8550,15630
,,,,8556,12948
,,,,8560,11528
,,,,8562,8574
,,,,8568,19512
,,,,8574,8586
,,,,8576,8764
,,,,8580,19644
,,,,8586,11016
,,,,8592,13728
,,,,8596,8652
,,,,8598,8610
,,,,8600,11860
,,,,8604,13236
,,,,8610,15582
,,,,8616,12984
,,,,8620,9524
,,,,8622,10098
,,,,8624,12580
,,,,8628,11532
,,,,8632,9008
,,,,8634,8646
,,,,8640,21840
,,,,8646,10362
,,,,8652,14644
,,,,8658,12090
,,,,8660,9568
,,,,8664,14196
,,,,8670,13434
,,,,8676,13346
,,,,8680,14360
,,,,8682,8694
